MSE chan 0,MSE chan 1,MSE chan 2,MAE chan 0,MAE chan 1,MAE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2,PCC chan 0,PCC chan 1,PCC chan 2,Euclidean chan 0,Euclidean chan 1,Euclidean chan 2,Cosine chan 0,Cosine chan 1,Cosine chan 2,Cell Area
45.448551177978516,64.05812072753906,54.9271354675293,4.8069000244140625,6.051347255706787,5.196308612823486,0.9241365790367126,0.9661272764205933,0.934262216091156,0.9040371775627136,0.9454873204231262,0.9385232925415039,0.9949798583984375,0.9974766373634338,0.994554340839386,905.3533325195312,1074.8433837890625,995.2943725585938,0.002441108226776123,0.0014030933380126953,0.003214716911315918,18035
47.680511474609375,51.107765197753906,56.11497116088867,4.612143039703369,5.301681995391846,5.220430374145508,0.90971839427948,0.9611527323722839,0.9206864237785339,0.9580895900726318,0.9776427745819092,0.9339120984077454,0.9963971376419067,0.9977225661277771,0.9950461983680725,1030.528076171875,1066.92236328125,1117.96630859375,0.0016078352928161621,0.0011035799980163574,0.0025864839553833008,22273
71.11167907714844,45.19197082519531,72.22903442382812,5.7230753898620605,4.845994472503662,5.73376989364624,0.8819662928581238,0.9643638134002686,0.920968770980835,0.9463504552841187,0.956025242805481,0.9262943863868713,0.9954559206962585,0.9979462623596191,0.9946187734603882,1477.083984375,1177.5120849609375,1488.643310546875,0.0020214319229125977,0.0009582042694091797,0.0026054978370666504,30681
44.12380599975586,57.20326232910156,56.91722106933594,4.7073445320129395,5.447803020477295,5.1722211837768555,0.9092236161231995,0.9686334133148193,0.926414966583252,0.9338779449462891,0.918865978717804,0.9372634291648865,0.9947046041488647,0.9977877140045166,0.9937388300895691,1091.365234375,1242.63623046875,1239.5255126953125,0.0018346905708312988,0.0009797215461730957,0.002841651439666748,26994
43.5135383605957,68.08637237548828,62.91877746582031,4.789102554321289,6.146819114685059,5.455042839050293,0.9139202833175659,0.9657443165779114,0.9328493475914001,0.911404550075531,0.9352757334709167,0.9391284584999084,0.9960460662841797,0.9978740811347961,0.9952318668365479,922.84716796875,1154.3770751953125,1109.7054443359375,0.0018235445022583008,0.0011531710624694824,0.0026841163635253906,19572
52.615562438964844,66.95368957519531,79.9186782836914,5.001715183258057,5.754769802093506,5.962553977966309,0.8700762987136841,0.9562422633171082,0.8961788415908813,0.891446053981781,0.9414597749710083,0.9392454028129578,0.9966979026794434,0.9983499646186829,0.9953688383102417,931.7210693359375,1051.0323486328125,1148.2935791015625,0.0016835927963256836,0.0009645223617553711,0.002783834934234619,16499
56.42618942260742,50.10643005371094,63.53351974487305,5.710808753967285,5.409709930419922,6.003246784210205,0.9106724858283997,0.9709279537200928,0.9340617656707764,0.9469277262687683,0.9485994577407837,0.9122008681297302,0.9948763251304626,0.9980730414390564,0.9956256151199341,1125.0816650390625,1060.2064208984375,1193.8372802734375,0.0029654502868652344,0.0010376572608947754,0.0027831196784973145,22433
61.538818359375,82.26471710205078,86.74592590332031,5.898825168609619,6.853770732879639,6.619537830352783,0.8663000464439392,0.9422097206115723,0.9002382159233093,0.9111365079879761,0.9548417329788208,0.941411018371582,0.9958534836769104,0.9975146651268005,0.9947894215583801,1201.5921630859375,1389.2784423828125,1426.6158447265625,0.0018856525421142578,0.0012229681015014648,0.0026237964630126953,23462
25.549861907958984,53.79534912109375,57.9068489074707,3.845952272415161,5.752164363861084,5.150468349456787,0.9285312294960022,0.9671889543533325,0.942965567111969,0.9336230158805847,0.9353351593017578,0.93974369764328,0.9943954348564148,0.997555673122406,0.9928503036499023,782.0403442382812,1134.768310546875,1177.3343505859375,0.0021371841430664062,0.0010783076286315918,0.0035536885261535645,23937
35.91025924682617,35.54889678955078,44.890777587890625,4.351446151733398,4.334537506103516,4.666646480560303,0.8979286551475525,0.9562792181968689,0.9169737696647644,0.9457245469093323,0.9562225937843323,0.9465700387954712,0.9935408234596252,0.9972728490829468,0.9933257102966309,1012.9480590820312,1007.8385620117188,1132.547607421875,0.002161681652069092,0.001133739948272705,0.0030411481857299805,28573
53.75876998901367,66.1397705078125,74.87860870361328,5.377562999725342,6.161881923675537,6.2445478439331055,0.8898406624794006,0.9546658396720886,0.9162221550941467,0.9255381226539612,0.952075183391571,0.9265369176864624,0.9959970712661743,0.9979235529899597,0.9951393008232117,886.4187622070312,983.2084350585938,1046.1480712890625,0.002394258975982666,0.00130385160446167,0.0029912590980529785,14616
78.38194274902344,75.6934585571289,76.68889617919922,6.3221755027771,6.609750270843506,6.270938396453857,0.9157283306121826,0.9731804728507996,0.9370614290237427,0.9250630140304565,0.9334455132484436,0.9111418724060059,0.9934051632881165,0.9975096583366394,0.9952128529548645,915.8839721679688,900.0396728515625,905.9384765625,0.0035645365715026855,0.0016272664070129395,0.0033674240112304688,10702
35.438602447509766,61.926456451416016,53.2171630859375,4.300732135772705,5.798602104187012,5.134339332580566,0.9212431907653809,0.9552631378173828,0.9262613654136658,0.900473952293396,0.9400796890258789,0.9215532541275024,0.9959033131599426,0.997381329536438,0.9938742518424988,632.2838745117188,835.818359375,774.8179321289062,0.0022104382514953613,0.001620173454284668,0.004003047943115234,11281
39.473453521728516,60.34941864013672,52.72056198120117,4.917327880859375,6.384120464324951,5.288825511932373,0.9256873726844788,0.9724187850952148,0.9477307200431824,0.9181695580482483,0.9385616779327393,0.9387292265892029,0.9953252077102661,0.9978889226913452,0.9952955842018127,776.2234497070312,959.7778930664062,897.0656127929688,0.0023630857467651367,0.0012764930725097656,0.0029389262199401855,15264
51.06119155883789,39.37583923339844,73.36018371582031,4.945566654205322,4.246718883514404,5.695713043212891,0.8975308537483215,0.9690676927566528,0.9287285804748535,0.9320023655891418,0.9623571634292603,0.9582031965255737,0.9961875677108765,0.9983615875244141,0.9952899217605591,1219.5743408203125,1070.970947265625,1461.81689453125,0.0014474987983703613,0.0007746219635009766,0.0023382902145385742,29129
