MSE chan 0,MSE chan 1,MSE chan 2,MAE chan 0,MAE chan 1,MAE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2,PCC chan 0,PCC chan 1,PCC chan 2,Euclidean chan 0,Euclidean chan 1,Euclidean chan 2,Cosine chan 0,Cosine chan 1,Cosine chan 2
162.23251342773438,31.475479125976562,0.007109138648957014,11.894168853759766,2.26932954788208,0.000497717410326004,0.7722671031951904,0.9781103730201721,0.9999999403953552,0.8643959164619446,0.9446079730987549,0.0,0.9921174645423889,0.9962019324302673,,3260.685546875,1436.237060546875,21.584821701049805,0.01841568946838379,0.0031938552856445312,
100.72058868408203,18.302112579345703,0.012628751806914806,9.33854866027832,2.868968963623047,0.0007191633922047913,0.8033595681190491,0.9616933465003967,0.9999999403953552,0.8659490346908569,0.9582953453063965,0.0,0.9946104288101196,0.9949396848678589,,2569.20703125,1095.1927490234375,28.768695831298828,0.011003553867340088,0.003994464874267578,
121.06617736816406,30.128765106201172,0.04206639528274536,10.07093620300293,4.247925758361816,0.001662377966567874,0.7939753532409668,0.90866619348526,0.9999998211860657,0.9177373647689819,0.9697496294975281,0.0,0.9959123730659485,0.9966007471084595,,2816.77001953125,1405.1756591796875,52.50584030151367,0.007987678050994873,0.0037613511085510254,
44.746246337890625,17.269359588623047,0.05294327810406685,5.272239685058594,2.3436591625213623,0.0017671866808086634,0.9467911720275879,0.9733176827430725,0.9999999403953552,0.935102641582489,0.9731494784355164,0.0,0.99452805519104,0.9971851706504822,,1712.451416015625,1063.8443603515625,58.90407943725586,0.004038035869598389,0.0025581717491149902,
89.15812683105469,13.977690696716309,0.09751778095960617,8.89046859741211,1.9272727966308594,0.002566389739513397,0.8557080030441284,0.9768346548080444,0.9999999403953552,0.923068106174469,0.9644045233726501,0.0,0.9951300621032715,0.9958155751228333,,2417.24365234375,957.1007690429688,79.9432601928711,0.012438058853149414,0.00347059965133667,
64.65664672851562,22.16046142578125,0.04002605751156807,7.135344505310059,1.9129104614257812,0.0014722998021170497,0.8987316489219666,0.9783511161804199,0.9999999403953552,0.9503480195999146,0.9313009977340698,0.0,0.9953505396842957,0.9931249618530273,,2058.4794921875,1205.117431640625,51.2166748046875,0.007734715938568115,0.005476057529449463,
203.1393280029297,36.21455764770508,0.004971069749444723,13.734867095947266,3.3594131469726562,0.0003493390104267746,0.699006199836731,0.9554646015167236,0.9999998211860657,0.7802218198776245,0.9498513340950012,0.0,0.9959547519683838,0.9956021308898926,,3648.68994140625,1540.5704345703125,18.049488067626953,0.020077526569366455,0.003885030746459961,
109.0843734741211,40.746315002441406,0.01812458410859108,9.612591743469238,2.8294477462768555,0.001206906046718359,0.8486912250518799,0.9661778211593628,0.9999984502792358,0.940364420413971,0.9601801633834839,0.0,0.9955780506134033,0.9960653781890869,,2673.752685546875,1634.1207275390625,34.46466064453125,0.0078015923500061035,0.003054201602935791,
151.35618591308594,17.2683162689209,0.0005387429846450686,11.59811019897461,2.239349842071533,0.00018409146287012845,0.7737380862236023,0.9731479287147522,0.9999997019767761,0.8139159679412842,0.9522754549980164,0.0,0.9931082725524902,0.9958839416503906,,3149.48876953125,1063.8121337890625,5.941974639892578,0.015171647071838379,0.0034691691398620605,
119.30549621582031,21.54407501220703,0.005377551075071096,10.278234481811523,3.3638486862182617,0.00044777445145882666,0.7983771562576294,0.9438443779945374,0.9999999403953552,0.8513955473899841,0.9661309719085693,0.0,0.9939010739326477,0.9958369731903076,,2796.212646484375,1188.2392578125,18.772937774658203,0.0129660964012146,0.004344046115875244,
113.26383972167969,18.543254852294922,0.014122781343758106,10.172924041748047,3.1992955207824707,0.0007279810961335897,0.7686786651611328,0.9465146064758301,0.9999999403953552,0.8837920427322388,0.9567700028419495,0.0,0.9950785040855408,0.9946785569190979,,2724.492431640625,1102.3841552734375,30.422863006591797,0.017292320728302002,0.005481541156768799,
130.0379180908203,9.412965774536133,0.1419319063425064,10.636831283569336,1.367018699645996,0.0030460096895694733,0.7713617086410522,0.984874427318573,0.999993085861206,0.8384288549423218,0.9364123344421387,0.0,0.9932100176811218,0.993809700012207,,2919.274658203125,785.4222412109375,96.44506072998047,0.019861817359924316,0.004594743251800537,
157.234375,20.133563995361328,0.06970783323049545,12.203496932983398,3.5193352699279785,0.0022340286523103714,0.6958342790603638,0.9327863454818726,0.9999999403953552,0.8188449740409851,0.9459234476089478,0.0,0.994269847869873,0.9959020614624023,,3210.064208984375,1148.6832275390625,67.58973693847656,0.03383427858352661,0.007981836795806885,
123.67865753173828,16.72430419921875,0.0005336017347872257,10.714188575744629,3.095430374145508,0.00011523663124535233,0.749470055103302,0.9489216208457947,0.9999999403953552,0.8367675542831421,0.9467479586601257,0.0,0.9936404228210449,0.9928701519966125,,2846.999267578125,1046.921142578125,5.9135541915893555,0.025258660316467285,0.007337808609008789,
98.92546844482422,29.118732452392578,0.015402043238282204,8.916196823120117,2.6168227195739746,0.0011019401717931032,0.871332585811615,0.9642125368118286,0.9999998211860657,0.9607470631599426,0.9683869481086731,0.0,0.9956024289131165,0.9968441128730774,,2546.208740234375,1381.4215087890625,31.770872116088867,0.006516933441162109,0.0024646520614624023,
62.443424224853516,38.472320556640625,0.1421084702014923,5.243274688720703,3.022311210632324,0.004595100414007902,0.932809591293335,0.9618176817893982,0.9999990463256836,0.9103932976722717,0.9672321081161499,0.0,0.9925961494445801,0.9959167242050171,,2022.9415283203125,1587.8670654296875,96.5050277709961,0.003174126148223877,0.002902507781982422,
