MSE chan 0,MSE chan 1,MSE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2
0.00048127007903531194,0.00032355112489312887,2.000444055738626e-06,0.43265795707702637,0.44062086939811707,0.45779627561569214,0.8205254077911377,0.8162601590156555,
0.00217243330553174,0.0007445180090144277,1.9006839693247457e-06,0.745663583278656,0.7726601362228394,0.8114547729492188,0.7268190383911133,0.8682054877281189,
0.0015297401696443558,0.0003071346436627209,1.3300636680924072e-07,0.5444599986076355,0.5625084638595581,0.5929670929908752,0.8156968355178833,0.9716748595237732,
0.0020494195632636547,0.001297965762205422,9.926108646141074e-08,0.6723703145980835,0.6850754618644714,0.7452735304832458,0.7082573771476746,0.8950148224830627,
0.0010962104424834251,0.00046322299749590456,1.234132440686153e-07,0.35121652483940125,0.36639633774757385,0.3888227641582489,0.7932178378105164,0.9354701638221741,
0.000553773483261466,0.00019623510888777673,6.96485074058728e-08,0.24223898351192474,0.24880141019821167,0.259799063205719,0.8014920353889465,0.8796630501747131,
0.0008304320508614182,0.00033181844628416,4.367510797465002e-08,0.3662136197090149,0.3806191086769104,0.4027199149131775,0.8763263821601868,0.9348623752593994,
0.000678884913213551,0.0001539827644592151,1.1029668200990272e-07,0.1880769282579422,0.19816944003105164,0.20877070724964142,0.7941038608551025,0.9403866529464722,
0.0005344058736227453,0.0001080071524484083,0.0,0.19265300035476685,0.19342006742954254,0.21134905517101288,0.8114689588546753,0.8973172903060913,
0.0010439340258017182,0.0006361654377542436,7.26258076610975e-06,0.39130985736846924,0.41597384214401245,0.44404762983322144,0.845433235168457,0.9410852789878845,
0.0018595100846141577,0.0010206523584201932,4.1214465795746946e-07,0.4980587363243103,0.5221699476242065,0.5560512542724609,0.7977988123893738,0.9450503587722778,
0.0015283806715160608,0.0004864626389462501,5.052779670222662e-07,0.4701370298862457,0.4897153675556183,0.5138971209526062,0.8152914643287659,0.936090886592865,
0.0005680333124473691,0.00028811959782615304,4.35370111517841e-07,0.35835233330726624,0.362034410238266,0.384278267621994,0.841521143913269,0.953117311000824,
0.0009833317017182708,0.00020755657169502228,0.0,0.2615428864955902,0.2523535192012787,0.2972106337547302,0.5749440789222717,0.8124076724052429,
0.0006813614163547754,0.0005408291472122073,6.768375016008576e-08,0.48154836893081665,0.4931962788105011,0.5186231732368469,0.8647986054420471,0.9434820413589478,
0.0016410719836130738,0.0006135209696367383,2.2457356863014866e-06,0.48810791969299316,0.5088950991630554,0.5560016632080078,0.7808545827865601,0.8976393342018127,
0.0010845278156921268,0.000412783760111779,1.901949872262776e-06,0.6439451575279236,0.6583821773529053,0.6954028606414795,0.8739649057388306,0.8895725607872009,
0.0007391941617242992,0.0005121877766214311,6.806805004089256e-07,0.15736901760101318,0.16467128694057465,0.1773068904876709,0.8445583581924438,0.9119266271591187,
0.0012576887384057045,0.001219661207869649,4.97676865052199e-06,0.8629140257835388,0.8317505717277527,0.9232763648033142,0.7928605675697327,0.8838643431663513,
0.0009578564204275608,0.000313605647534132,1.6353999399143504e-07,0.4797719120979309,0.50016850233078,0.5296450257301331,0.8639754056930542,0.9359455704689026,
0.00051075842930004,0.000264660338871181,1.1745017900466337e-06,0.3169073164463043,0.3258725106716156,0.3410007059574127,0.8271867632865906,0.900553822517395,
0.0015048009809106588,0.000420511671109125,1.3592989489552565e-07,0.6007689237594604,0.6419885158538818,0.6738877296447754,0.7715060114860535,0.9096865057945251,
0.0004947214620187879,0.00015453784726560116,0.0,0.16154107451438904,0.16763651371002197,0.17711018025875092,0.7936508059501648,0.9653961658477783,
0.0010819375747814775,0.0004742197343148291,1.667485634015975e-07,0.2624798119068146,0.27505213022232056,0.29023727774620056,0.6970250606536865,0.9359245896339417,
0.0005484154680743814,0.00012447606422938406,1.1102504231530474e-06,0.14993587136268616,0.15539853274822235,0.1666666567325592,0.7763878107070923,0.8429054021835327,
0.001136557199060917,0.0003251532034482807,9.312436333175356e-08,0.5179818868637085,0.5395015478134155,0.5637680888175964,0.8399841785430908,0.9459856152534485,
0.0008527900790795684,0.0003073452680837363,9.186487659462728e-06,0.3398573100566864,0.3551172614097595,0.3791391849517822,0.8478107452392578,0.956186056137085,
0.00042002368718385696,0.00016313734522555023,4.20196251127436e-08,0.14377950131893158,0.14894039928913116,0.15990811586380005,0.8480899930000305,0.9569892287254333,
0.0014705935027450323,0.0010612563928589225,3.0773812795814592e-06,0.7581481337547302,0.7877863645553589,0.8414795994758606,0.8696028590202332,0.8839423060417175,
0.002053686883300543,0.0008939250255934894,3.236934844608186e-07,0.7684578895568848,0.7915949821472168,0.8454274535179138,0.8020181059837341,0.9452780485153198,
0.0022034484427422285,0.001359504647552967,0.0,0.2594952881336212,0.22989457845687866,0.2932282090187073,0.8964275121688843,0.8641265034675598,
0.0019463805947452784,0.0005206074565649033,3.110674242634559e-06,0.47054147720336914,0.4873228073120117,0.5157478451728821,0.8391895294189453,0.9512194991111755,
0.0005824008258059621,8.628456271253526e-05,3.839436502062199e-08,0.19360597431659698,0.20419567823410034,0.21376164257526398,0.7898706793785095,0.9548762440681458,
0.0016603600233793259,0.0005191859672777355,2.3594075173605233e-06,0.625122606754303,0.6518720388412476,0.6815871596336365,0.8160685300827026,0.9382093548774719,
0.0004441144410520792,0.00021437930990941823,2.0929851416440215e-06,0.40694522857666016,0.40981224179267883,0.43172046542167664,0.8786745071411133,0.9543391466140747,
0.0007606618455611169,0.0002998255367856473,2.6598740987537894e-07,0.36294859647750854,0.3767347037792206,0.3974650502204895,0.8670169115066528,0.9180327653884888,
0.001078841625712812,0.0007589177694171667,1.8973474880112917e-06,0.8025171756744385,0.8170363306999207,0.8603824377059937,0.8804249167442322,0.9269455671310425,
0.0009747896110638976,0.0004942671512253582,2.5209194518538425e-06,0.4445641040802002,0.4616973400115967,0.48248356580734253,0.8544953465461731,0.923384964466095,
0.0011434220941737294,0.0002757747715804726,0.0,0.46786442399024963,0.4979512393474579,0.5254642963409424,0.7996945381164551,0.8971472978591919,
0.0007073931628838181,0.00026196299586445093,6.811298192133108e-09,0.19843311607837677,0.20905491709709167,0.21958047151565552,0.7359307408332825,0.9495864510536194,
0.0005283979116939008,0.0006816581008024514,1.1739635965568596e-06,0.858034610748291,0.8592115640640259,0.9024720191955566,0.8132359981536865,0.8832852840423584,
0.001199350692331791,0.0008045221329666674,6.478107366092445e-07,0.34940603375434875,0.37342140078544617,0.4003073275089264,0.7282997965812683,0.9330586791038513,
0.0009402327123098075,0.0005088765174150467,4.728009116661269e-06,0.5622198581695557,0.5875043272972107,0.6209266185760498,0.8660582900047302,0.9476751685142517,
0.000983585836365819,0.0004912337753921747,6.585001415260194e-07,0.4957656264305115,0.5093325972557068,0.5386173725128174,0.8698198199272156,0.9599840641021729,
0.0005205757915973663,0.0003451787051744759,6.379690375979408e-07,0.3032832741737366,0.3100000321865082,0.3264591097831726,0.8130150437355042,0.7407683730125427,
0.0012141221668571234,0.0006347806775011122,4.512862403771578e-07,0.6755457520484924,0.6914571523666382,0.7395729422569275,0.8649615049362183,0.9416312575340271,
0.0009453692473471165,0.00032082261168397963,2.2223215978556254e-07,0.25266602635383606,0.26657456159591675,0.2815288305282593,0.8482409119606018,0.8850914835929871,
0.0009941216558218002,0.00033688891562633216,2.07664311346889e-06,0.31968462467193604,0.34192708134651184,0.3574095666408539,0.83771151304245,0.9461970925331116,
0.0005725629162043333,7.618922973051667e-05,8.266694351277692e-08,0.16376110911369324,0.17230632901191711,0.17820057272911072,0.8906503915786743,0.9735788702964783,
0.0007691115606576204,0.0004838045279029757,4.978913693776121e-06,0.22308023273944855,0.22801025211811066,0.24406760931015015,0.797146737575531,0.9372262954711914,
0.0007116874912753701,0.0002799670910462737,2.5540310844007763e-07,0.19648492336273193,0.20004694163799286,0.21455225348472595,0.9228589534759521,0.9541787505149841,
0.0008773215231485665,0.00085953448433429,2.7503199362399755e-06,0.3663996458053589,0.36955004930496216,0.39991071820259094,0.8633749485015869,0.9419541358947754,
0.001745763118378818,0.0003803898289334029,1.1238407751079649e-06,0.7080322504043579,0.7354334592819214,0.7682760953903198,0.8520784974098206,0.9376205801963806,
0.0009859667625278234,0.0003253621398471296,7.453633266152337e-09,0.5523377060890198,0.5760726928710938,0.6095739006996155,0.8260513544082642,0.8698384165763855,
0.0005471704062074423,0.00019203362171538174,6.402435701602371e-07,0.13828705251216888,0.14662623405456543,0.15817303955554962,0.9341338872909546,0.8954439163208008,
0.00021442698198370636,0.00015707020065747201,0.0,0.1961512267589569,0.20164687931537628,0.20939916372299194,0.9241582155227661,0.9690210819244385,
0.0007142019458115101,0.0006265900447033346,3.5640264286485035e-06,0.8550791144371033,0.8447468280792236,0.9082553386688232,0.8842281699180603,0.8464900255203247,
0.0008702236227691174,0.0005577919073402882,1.951352999185474e-07,0.4454581141471863,0.4535863697528839,0.48317787051200867,0.8935675024986267,0.9508914351463318,
0.001263585640117526,0.0003298376395832747,4.964169306731492e-07,0.49877604842185974,0.5236476063728333,0.5505979061126709,0.7893750071525574,0.9258620738983154,
0.0009173045982606709,0.00047427037497982383,1.822183151034551e-07,0.8059911727905273,0.8351444005966187,0.8795356154441833,0.8443723917007446,0.8713297843933105,
0.005845002830028534,0.0027796681970357895,4.862915403691659e-08,0.42739036679267883,0.5096555948257446,0.5539029240608215,0.3014834225177765,0.8178539276123047,
0.0009028675849549472,0.0006419229321181774,1.3138205190443841e-08,0.7105492949485779,0.7411683201789856,0.7768847942352295,0.8701179623603821,0.9542970061302185,
0.000764726719353348,0.00045489711919799447,6.562561793543864e-06,0.5191835165023804,0.5351400375366211,0.5638332962989807,0.8473773002624512,0.9430042505264282,
0.0006713001639582217,0.00031914457213133574,3.7833999044778466e-07,0.34125974774360657,0.3536360561847687,0.3692242503166199,0.9128038883209229,0.9578534960746765,
0.0009136013686656952,0.00027671008137986064,5.339657960234945e-08,0.5049594044685364,0.5198752880096436,0.5400389432907104,0.8266777992248535,0.9479923248291016,
0.0004915044992230833,0.00022129084391053766,7.641283445991576e-07,0.4197167754173279,0.43155980110168457,0.4472370743751526,0.8221893906593323,0.9243208169937134,
0.0008054990321397781,0.0001812131522456184,0.0,0.2685883641242981,0.2848150432109833,0.2964835464954376,0.8047363758087158,0.8988529443740845,
0.0008240574388764799,0.0004125196719542146,7.220872362267983e-07,0.3346481919288635,0.34748685359954834,0.3679026961326599,0.82108074426651,0.9299647212028503,
0.000785493990406394,0.00029249434010125697,3.133763357254793e-06,0.40544670820236206,0.41103824973106384,0.4405776560306549,0.8547685742378235,0.911566436290741,
0.001010250416584313,0.0004089540452696383,1.4164240269565198e-07,0.4944683015346527,0.5231881141662598,0.5490278005599976,0.8263943195343018,0.9354313015937805,
0.0017487542936578393,0.0005470076575875282,1.1934277210912114e-07,0.4410727024078369,0.45845043659210205,0.48755699396133423,0.7067183256149292,0.9586929678916931,
0.0010442810598760843,0.000291856296826154,1.1925193632578157e-07,0.30362263321876526,0.3183179795742035,0.3367539048194885,0.8774720430374146,0.9559221863746643,
0.0015763507690280676,0.0015654300805181265,1.1676233668822533e-07,0.5447123646736145,0.5308555364608765,0.5767223834991455,0.6287146210670471,0.6739323735237122,
0.0004439819313120097,0.00013831909745931625,7.655986067334197e-09,0.16051369905471802,0.16772638261318207,0.17591997981071472,0.9366344809532166,0.9595671892166138,
0.0016845630016177893,0.0010592672042548656,9.261834748031106e-07,0.12182679027318954,0.1307123303413391,0.15405552089214325,0.7890398502349854,0.8909233808517456,
0.0005331252468749881,0.0002331231371499598,6.746501185261877e-06,0.3184134364128113,0.32468152046203613,0.3417188227176666,0.9439623355865479,0.9707386493682861,
0.0006060254527255893,0.0001888568513095379,5.671547569363611e-07,0.222167506814003,0.21849492192268372,0.24535658955574036,0.9049318432807922,0.9303209185600281,
0.0005537729011848569,0.00020156124082859606,0.0,0.2977679371833801,0.30577030777931213,0.32217922806739807,0.8755598664283752,0.9263507127761841,
0.0007941591902635992,0.00034791009966284037,9.583721976014203e-07,0.42595550417900085,0.4359373152256012,0.46714866161346436,0.8641022443771362,0.9153134822845459,
0.0007227339083328843,0.0002842891844920814,1.7063933910321794e-07,0.2296176254749298,0.24118559062480927,0.2561967074871063,0.83048015832901,0.920599639415741,
0.001161445863544941,0.0003769206814467907,1.8279953337696497e-06,0.4354765713214874,0.45237356424331665,0.4785342812538147,0.734683096408844,0.9093884229660034,
0.0004885437665507197,0.00019975626491941512,0.0,0.3361929953098297,0.34275931119918823,0.36026835441589355,0.9164063334465027,0.9728506803512573,
0.0016524423845112324,0.00041840053745545447,2.181603946382893e-07,0.6718965172767639,0.6972466707229614,0.7298730611801147,0.7998508810997009,0.932641327381134,
0.0011292864801362157,0.0004053468001075089,1.1022263606719207e-05,0.6856618523597717,0.7139257788658142,0.7442149519920349,0.8576599955558777,0.9528611898422241,
0.0011435714550316334,0.0005963799776509404,1.3029530236963183e-06,0.5059570670127869,0.5295970439910889,0.5645942091941833,0.8319091796875,0.9471927881240845,
0.0011529035400599241,0.00032832531724125147,1.8946471982417279e-06,0.7565627694129944,0.7851683497428894,0.8145613074302673,0.8591331243515015,0.9134396314620972,
0.0009146783850155771,0.0004194434150122106,2.789449126794352e-06,0.6581036448478699,0.6735641360282898,0.7084401845932007,0.8936246037483215,0.9640534520149231,
0.0005807038396596909,0.0001723577152006328,4.1302877207272104e-07,0.21306708455085754,0.20267939567565918,0.23517745733261108,0.8181397318840027,0.88111412525177,
0.0019778208807110786,0.000651103095151484,1.1719173187429988e-07,0.5322376489639282,0.5644319653511047,0.5924383401870728,0.7195122241973877,0.8879507780075073,
0.0016184155829250813,0.0010198173113167286,2.221666363766417e-06,0.6898934245109558,0.7068911194801331,0.767911434173584,0.8816882371902466,0.9048479795455933,
0.000781517883297056,0.0004904594970867038,1.6613169862012e-07,0.4051707088947296,0.42210400104522705,0.44903799891471863,0.8917582631111145,0.9450671076774597,
0.0021152235567569733,0.0008572336519137025,2.735189923441794e-07,0.8554433584213257,0.8703473210334778,0.9334219098091125,0.8089914321899414,0.9355193972587585,
0.0009713261970318854,0.00038942258106544614,3.126580736534379e-07,0.40487906336784363,0.41438961029052734,0.43565335869789124,0.8221616744995117,0.9333035945892334,
0.0008134688250720501,0.0004115778428968042,1.7114588217737037e-06,0.7505775690078735,0.7612070441246033,0.7968469858169556,0.8440240025520325,0.9452425837516785,
0.0008629469084553421,0.0003541835758369416,1.0550425031397026e-06,0.5688268542289734,0.5921078324317932,0.6172251105308533,0.8699395060539246,0.956021249294281,
0.0009246860863640904,0.0002645054482854903,1.0338596894143848e-06,0.515788197517395,0.526308536529541,0.5629254579544067,0.8316947817802429,0.9226142764091492,
0.0009374464862048626,0.0006784199504181743,1.4449391017024027e-07,0.37699705362319946,0.38354769349098206,0.41106483340263367,0.8423919677734375,0.9563310742378235,
0.0009387830505147576,0.0010076591279357672,4.600684064826055e-07,0.8205249309539795,0.8287970423698425,0.8957794308662415,0.8339454531669617,0.9365853667259216,
0.0008227369398809969,0.0003104132192675024,3.308728651063575e-07,0.2807563841342926,0.29551249742507935,0.3157675862312317,0.848757803440094,0.9417634010314941,
0.0006663564126938581,0.0004637609235942364,0.0,0.3061300218105316,0.3134554326534271,0.3320774435997009,0.868686854839325,0.8737072944641113,
0.003360825590789318,0.0011377381160855293,5.32242765416413e-08,0.44059672951698303,0.4947417974472046,0.5249685645103455,0.6828329563140869,0.8576354384422302,
0.0007120791124179959,0.0004515650507528335,4.886009374871492e-09,0.27087172865867615,0.2859167754650116,0.30631542205810547,0.9266535639762878,0.9596346020698547,
0.0007990962476469576,0.00031580845825374126,8.448245125691756e-07,0.5539348125457764,0.5648717880249023,0.5897403359413147,0.8398558497428894,0.9659724235534668,
0.0011262634070590138,0.0010639068204909563,2.6580617031868314e-06,0.8583584427833557,0.8751574754714966,0.9338019490242004,0.8705945014953613,0.9399865865707397,
0.001063365489244461,0.0005518592079170048,5.271139684737136e-07,0.6203674077987671,0.6426853537559509,0.6798512935638428,0.8799071907997131,0.9688970446586609,
0.0009036225383169949,0.00019581452943384647,5.83383041430352e-07,0.3269532322883606,0.3464090824127197,0.36187121272087097,0.8469125032424927,0.939580500125885,
0.0006370588671416044,0.0003268060681875795,1.1303300198051147e-06,0.3672589361667633,0.37482506036758423,0.3945064842700958,0.8616091012954712,0.9564613103866577,
0.0011887815780937672,0.0009499673033133149,5.205675961406087e-07,0.772924542427063,0.8065571784973145,0.8537405729293823,0.8856167793273926,0.9597042202949524,
0.0016245793085545301,0.0010512747103348374,4.6239615585363936e-06,0.3487749397754669,0.3487926125526428,0.3896324038505554,0.7666089534759521,0.93021160364151,
0.0010009619873017073,0.00046608096454292536,6.39648942524218e-06,0.5255024433135986,0.5434924960136414,0.5681140422821045,0.8603603839874268,0.9596393704414368,
0.001194800017401576,0.0003914708213414997,1.0200180611263931e-07,0.48367777466773987,0.4968037009239197,0.5228864550590515,0.8659217953681946,0.9691909551620483,
0.00106480298563838,0.0005307119572535157,5.003189926355844e-06,0.6471695899963379,0.6653971076011658,0.6944773197174072,0.8601507544517517,0.9569829106330872,
0.0007716558175161481,0.0003417161642573774,1.3106529195283656e-06,0.4292239546775818,0.4458268880844116,0.4688831865787506,0.8440345525741577,0.9635154008865356,
0.001599015318788588,0.0004499616043176502,6.752372314622335e-07,0.45588138699531555,0.4812130331993103,0.5145250558853149,0.8015648722648621,0.9524350166320801,
0.0011574910022318363,0.000864572124555707,6.436773674067808e-06,0.5534659624099731,0.5714316368103027,0.6150736212730408,0.8281047940254211,0.9429168105125427,
0.0009658533381298184,0.0003521225298754871,5.990564710955937e-10,0.5674189925193787,0.5672570466995239,0.6103013753890991,0.8774172067642212,0.9409345984458923,
0.0007805239874869585,0.0004214778309687972,4.827733846468618e-06,0.1931508630514145,0.19856581091880798,0.21399281919002533,0.8016659021377563,0.9262319207191467,
0.0009206515969708562,0.0006107247900217772,7.240158765853266e-07,0.7757176160812378,0.7927458882331848,0.8285733461380005,0.8513099551200867,0.968810498714447,
0.0006753432098776102,0.00033412844641134143,0.0,0.26830819249153137,0.27909740805625916,0.29595476388931274,0.7970897555351257,0.929764986038208,
0.0009696357883512974,0.00039360387017950416,2.4119563590829785e-07,0.506966233253479,0.505357563495636,0.5567948818206787,0.8804492950439453,0.8894176483154297,
0.0014754473231732845,0.0004750321968458593,6.925959041836904e-07,0.6146145462989807,0.6126584410667419,0.6723345518112183,0.8293240070343018,0.8950981497764587,
0.001243780949153006,0.0008114314405247569,7.759505933790933e-06,0.5917931199073792,0.6144182085990906,0.6560409069061279,0.8342044949531555,0.9350700974464417,
0.0011554856318980455,0.0003454778343439102,1.403759597451426e-07,0.3730676770210266,0.38833990693092346,0.4092140793800354,0.83441162109375,0.9324040412902832,
0.00041598491952754557,0.0001516392221674323,1.5094872196641518e-07,0.1704365313053131,0.17565351724624634,0.1832735389471054,0.8774551749229431,0.9545454382896423,
0.0008971093920990825,0.00041717267595231533,0.0,0.4321012496948242,0.4459298253059387,0.47701433300971985,0.8819376826286316,0.9658156633377075,
0.0017447040881961584,0.0007662390125915408,2.6762461402540794e-07,0.6815570592880249,0.718958854675293,0.7574353814125061,0.8488585352897644,0.9426605701446533,
0.0012685336405411363,0.00024015152303036302,3.4932654102703964e-07,0.5181241035461426,0.5364599227905273,0.5620161294937134,0.8308076858520508,0.9388059973716736,
0.0011418424546718597,0.0007556474301964045,6.054695234070095e-08,0.510219931602478,0.5385663509368896,0.5671885013580322,0.8763875365257263,0.9369422793388367,
0.0011963341385126114,0.0006414048839360476,2.257816277051461e-06,0.38690251111984253,0.4018442928791046,0.43292397260665894,0.8489043712615967,0.945365846157074,
0.0011170513462275267,0.0006540759932249784,4.015510626231844e-07,0.4323331117630005,0.44357308745384216,0.4774274230003357,0.862004816532135,0.9372988343238831,
0.0010364390909671783,0.00016446939844172448,1.861191378793592e-08,0.35060685873031616,0.3663967549800873,0.39054131507873535,0.7688995003700256,0.8311522603034973,
0.0018005482852458954,0.0010400392347946763,1.1242574373682146e-06,0.3933353126049042,0.4112516939640045,0.4435025155544281,0.7669291496276855,0.9103347659111023,
0.0006966108921915293,0.0004514585598371923,2.4810258310026256e-06,0.3163074851036072,0.32770678400993347,0.35174161195755005,0.888354480266571,0.9415944814682007,
0.000790534948464483,0.0006454618414863944,5.27860720467288e-07,0.6582750082015991,0.6738038659095764,0.7196248769760132,0.8975228667259216,0.8491907715797424,
0.0010086939437314868,0.0007444440270774066,2.1296622776389995e-07,0.7661711573600769,0.7748259902000427,0.8150736689567566,0.8191618323326111,0.9171723127365112,
0.0009229894494637847,0.0005731186829507351,2.9482496302080108e-06,0.31159791350364685,0.3252328336238861,0.3452474772930145,0.8504692912101746,0.9499865770339966,
0.0005910090985707939,0.0005094484658911824,2.7034757295041345e-06,0.15240266919136047,0.15680624544620514,0.17284680902957916,0.7588139772415161,0.9376955032348633,
0.0007519841892644763,0.000222688919166103,9.928687916271883e-08,0.48306211829185486,0.4934398829936981,0.5251007676124573,0.8069634437561035,0.8967527151107788,
0.0009029516950249672,0.0003504971682559699,4.110067663987138e-08,0.16852878034114838,0.17785410583019257,0.19049502909183502,0.8157702684402466,0.9311253428459167,
0.00037670161691494286,8.434395567746833e-05,0.0,0.19178985059261322,0.19825509190559387,0.20624296367168427,0.8981406688690186,0.9412800669670105,
0.0008582462905906141,0.0004225515585858375,1.1781286275436287e-06,0.44927725195884705,0.46856409311294556,0.4897543787956238,0.8533724546432495,0.9403265118598938,
0.0009097127476707101,0.00024914112873375416,1.363482169836061e-06,0.31430017948150635,0.3127519190311432,0.35349270701408386,0.681024432182312,0.7612667679786682,
0.0006562439957633615,0.00032751058461144567,2.936179771539926e-11,0.4399222433567047,0.45552727580070496,0.4811619818210602,0.8915563821792603,0.9659643173217773,
0.000727958744391799,0.00017242734611500055,2.2836205459952907e-07,0.3023659288883209,0.30670690536499023,0.3344569802284241,0.761706531047821,0.8655677437782288,
0.0028830189257860184,0.0008434163755737245,3.6784540498047136e-06,0.6268096566200256,0.6529287695884705,0.6921970248222351,0.7537270784378052,0.9390594959259033,
0.0009884854080155492,0.0004459480696823448,1.3585781744041014e-06,0.7439467906951904,0.7683135867118835,0.7976237535476685,0.8474724888801575,0.957930862903595,
0.0009164267685264349,0.0003254547482356429,5.357582466558597e-08,0.41759514808654785,0.4305526912212372,0.4601592719554901,0.8788891434669495,0.8949252367019653,
0.0007048903498798609,0.0005247293738648295,1.2429495654942002e-07,0.6456701159477234,0.6553559899330139,0.6833894848823547,0.8325060606002808,0.8986068367958069,
0.0009193390142172575,0.0002518606779631227,3.6826497762376675e-06,0.318130224943161,0.32689622044563293,0.35136014223098755,0.8488865494728088,0.9398806691169739,
0.0010558716021478176,0.00037270592292770743,1.1271342259533412e-07,0.6475985050201416,0.670502781867981,0.7000955939292908,0.8162357807159424,0.916804850101471,
0.0019244947470724583,0.0004720966098830104,3.1064897143551207e-07,0.6157252788543701,0.6459338665008545,0.6783824563026428,0.799778401851654,0.9453953504562378,
0.0006003008456900716,0.00025242147967219353,2.6628291038832685e-07,0.39844265580177307,0.40899041295051575,0.4268953502178192,0.8797979950904846,0.961709201335907,
0.0009100735187530518,0.0002904305583797395,6.236705303308554e-07,0.28713589906692505,0.3011397421360016,0.3167741596698761,0.8377094268798828,0.9134487509727478,
0.002232457511126995,0.00029970461037009954,3.9960093545232667e-07,0.7188509106636047,0.7519621253013611,0.78803950548172,0.7892786860466003,0.9179115295410156,
0.0013201303081586957,0.00029561048722825944,8.379394955682073e-08,0.3094061613082886,0.3265461027622223,0.3421243727207184,0.7708429098129272,0.9504950642585754,
0.0006389772752299905,0.00019463952048681676,1.6601790093773161e-06,0.1956530511379242,0.2053515613079071,0.2163064032793045,0.8257168531417847,0.9571201801300049,
0.001361511298455298,0.0002803200331982225,1.086329888266846e-07,0.5064700841903687,0.5197475552558899,0.544781506061554,0.8140490055084229,0.9584774971008301,
0.001435773679986596,0.0005601189914159477,4.652013558370527e-06,0.29526686668395996,0.3166811168193817,0.3320443332195282,0.7037802934646606,0.8931488394737244,
0.0004295362450648099,0.0001855323789641261,1.1787349052383433e-07,0.19157345592975616,0.20172227919101715,0.20992793142795563,0.8289950489997864,0.9008688926696777,
0.00225820392370224,0.0005234645213931799,1.8187342902820092e-06,0.5853459239006042,0.6118013262748718,0.6482747793197632,0.7285362482070923,0.9648167490959167,
