MSE chan 0,MSE chan 1,MSE chan 2,MAE chan 0,MAE chan 1,MAE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2,PCC chan 0,PCC chan 1,PCC chan 2,Euclidean chan 0,Euclidean chan 1,Euclidean chan 2,Cosine chan 0,Cosine chan 1,Cosine chan 2,Cell Area
788.3623046875,402.0103759765625,520.410888671875,18.15452003479004,13.639286041259766,14.196296691894531,0.683855414390564,0.7980875968933105,0.7386559844017029,0.8043239712715149,0.9001296758651733,0.8412970900535583,0.9264180064201355,0.9711305499076843,0.9444285035133362,3770.69140625,2692.630126953125,3063.59423828125,0.03681766986846924,0.01641702651977539,0.03258746862411499,18035
613.4876098632812,430.42779541015625,553.2127075195312,16.19784164428711,15.673126220703125,16.57758331298828,0.6438003182411194,0.7881449460983276,0.7373085618019104,0.8848583102226257,0.9287052154541016,0.8107739686965942,0.9503976702690125,0.9824842810630798,0.9596736431121826,3696.51318359375,3096.27490234375,3510.22900390625,0.021889984607696533,0.008496642112731934,0.020919978618621826,22273
702.3739624023438,323.3567810058594,529.9882202148438,16.438167572021484,12.546344757080078,15.641270637512207,0.6245306134223938,0.7940582036972046,0.7288761138916016,0.8008614182472229,0.906403660774231,0.8421052694320679,0.949923038482666,0.9780327081680298,0.962379515171051,4642.1474609375,3149.74755859375,4032.439453125,0.020179688930511475,0.009788811206817627,0.017799556255340576,30681
601.6204223632812,324.8332824707031,453.4129638671875,18.607675552368164,13.396074295043945,15.542146682739258,0.6861322522163391,0.8233472108840942,0.750501811504364,0.8287256956100464,0.8314321637153625,0.7662553787231445,0.9572672247886658,0.9809637665748596,0.9566348195075989,4029.906005859375,2961.173828125,3498.48974609375,0.016015470027923584,0.009363353252410889,0.022080838680267334,26994
776.4415893554688,311.446044921875,457.8452453613281,16.035560607910156,12.189735412597656,13.87140941619873,0.6826489567756653,0.8141303658485413,0.7557879686355591,0.7421014904975891,0.8881168961524963,0.8138872385025024,0.9323084354400635,0.9800912737846375,0.9620232582092285,3898.270751953125,2468.931396484375,2993.484130859375,0.032849133014678955,0.01190638542175293,0.0229528546333313,19572
700.7098999023438,320.3941650390625,444.6541748046875,16.946765899658203,12.979427337646484,14.680644989013672,0.6281530857086182,0.7561087012290955,0.6940563321113586,0.7176913619041443,0.896280825138092,0.850476861000061,0.9586598873138428,0.987062394618988,0.9751749634742737,3400.14892578125,2299.170166015625,2708.569580078125,0.021995604038238525,0.008351027965545654,0.015795767307281494,16499
1023.9646606445312,309.1958312988281,396.5888977050781,24.138525009155273,12.216093063354492,13.83830451965332,0.654872715473175,0.8177160024642944,0.7776744365692139,0.7687896490097046,0.9079300761222839,0.7897389531135559,0.9450711607933044,0.9839038848876953,0.9725820422172546,4792.765625,2633.664794921875,2982.730224609375,0.027474641799926758,0.008410632610321045,0.015762746334075928,22433
459.2122497558594,451.8728942871094,532.6119384765625,14.655171394348145,15.240392684936523,15.909244537353516,0.667478084564209,0.7000972628593445,0.7163130640983582,0.8484265804290771,0.9194700121879578,0.8695715069770813,0.9664978981018066,0.9786320924758911,0.967143714427948,3282.383056640625,3256.046875,3534.98828125,0.014387130737304688,0.010358989238739014,0.016474783420562744,23462
583.0357055664062,289.0374450683594,345.5780334472656,16.300983428955078,12.201931953430176,11.923768997192383,0.7108778357505798,0.7988908290863037,0.7914979457855225,0.7160062789916992,0.8960607647895813,0.8598307967185974,0.9290368556976318,0.9733290672302246,0.9553505182266235,3735.789794921875,2630.340087890625,2876.126220703125,0.02892214059829712,0.01267784833908081,0.022885680198669434,23937
435.1066589355469,367.9620666503906,364.2380676269531,13.454280853271484,13.078453063964844,12.644476890563965,0.6713036298751831,0.766535222530365,0.7324914336204529,0.7472090125083923,0.8900579810142517,0.8225795030593872,0.925940990447998,0.9645019173622131,0.9480006694793701,3525.947021484375,3242.495849609375,3226.046142578125,0.026250481605529785,0.015243470668792725,0.02428913116455078,28573
