MSE chan 0,MSE chan 1,MSE chan 2,MAE chan 0,MAE chan 1,MAE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2,PCC chan 0,PCC chan 1,PCC chan 2,Euclidean chan 0,Euclidean chan 1,Euclidean chan 2,Cosine chan 0,Cosine chan 1,Cosine chan 2
13.861291885375977,8.446939468383789,13.170516967773438,2.5448074340820312,1.5334107875823975,1.7684743404388428,0.9584478735923767,0.9789986610412598,0.9741387367248535,0.9478517174720764,0.922097384929657,0.9518450498580933,0.9952066540718079,0.9978312849998474,0.9958832859992981,953.1073608398438,744.0286254882812,929.0548706054688,0.0009707808494567871,0.0012537837028503418,0.002809464931488037
15.0146484375,8.770750999450684,13.711994171142578,2.5465688705444336,1.6172813177108765,1.9229953289031982,0.9467636942863464,0.975094199180603,0.9669263362884521,0.9444562792778015,0.9687901735305786,0.9348339438438416,0.9966548681259155,0.9986515641212463,0.9971064925193787,991.9677124023438,758.1556396484375,947.9605712890625,0.000854194164276123,0.0007736682891845703,0.0018783211708068848
22.241769790649414,13.720693588256836,22.566593170166016,2.945314884185791,2.19480037689209,2.623932361602783,0.9326005578041077,0.9621696472167969,0.9545537829399109,0.9114763736724854,0.9598393440246582,0.9328442811965942,0.9945956468582153,0.9985330104827881,0.9972390532493591,1207.326171875,948.26123046875,1216.1103515625,0.0013859272003173828,0.000804603099822998,0.0016917586326599121
15.497933387756348,12.911031723022461,16.835559844970703,2.602884292602539,2.070347547531128,2.291792631149292,0.9517641067504883,0.9680338501930237,0.9619727730751038,0.933633029460907,0.953061044216156,0.9506614804267883,0.995803713798523,0.9981035590171814,0.9966829419136047,1007.8057861328125,919.8572387695312,1050.397705078125,0.000868380069732666,0.000907599925994873,0.001888871192932129
18.407106399536133,8.503396987915039,13.180444717407227,3.1182303428649902,1.6971616744995117,1.8782994747161865,0.928899347782135,0.9730169773101807,0.9692023992538452,0.9203380346298218,0.9152911305427551,0.9508402943611145,0.9944064617156982,0.9983789920806885,0.9968689680099487,1098.3297119140625,746.510986328125,929.4049682617188,0.0008744597434997559,0.0009147524833679199,0.0020591020584106445
17.112224578857422,8.641912460327148,15.02245044708252,3.0347352027893066,1.6953123807907104,2.126159191131592,0.8826016187667847,0.9658094644546509,0.9609755277633667,0.914299726486206,0.931885302066803,0.9400754570960999,0.9920525550842285,0.9983667135238647,0.9973078966140747,1058.9932861328125,752.5665283203125,992.2254638671875,0.00040519237518310547,0.0009559392929077148,0.001955747604370117
17.066822052001953,10.209989547729492,12.859573364257812,2.9353880882263184,1.790130376815796,1.9354532957077026,0.9362860321998596,0.9716856479644775,0.9636857509613037,0.9168181419372559,0.9602111577987671,0.9391595721244812,0.9957635998725891,0.997891366481781,0.9972094893455505,1057.5875244140625,817.9987182617188,918.0223388671875,0.000763237476348877,0.0012844204902648926,0.0019371509552001953
16.870519638061523,9.217609405517578,15.412723541259766,2.9164133071899414,1.8476073741912842,2.1212151050567627,0.9244447350502014,0.9672618508338928,0.9653286337852478,0.9429918527603149,0.9449191689491272,0.9603368043899536,0.9963300228118896,0.9986715316772461,0.9979627132415771,1051.4876708984375,777.2291870117188,1005.031494140625,0.0005417466163635254,0.0007097721099853516,0.0012758970260620117
12.299089431762695,7.114238262176514,9.850936889648438,2.7826528549194336,1.6979763507843018,1.6785807609558105,0.9669149518013,0.975471556186676,0.9751440286636353,0.9444530606269836,0.9534050226211548,0.9596810936927795,0.9959610104560852,0.9979416728019714,0.9967665076255798,897.79345703125,682.8167724609375,803.4867553710938,0.0013953447341918945,0.0013301372528076172,0.001980304718017578
24.025190353393555,9.878852844238281,19.17277717590332,3.6307902336120605,1.9753960371017456,2.645383834838867,0.8824504613876343,0.9598199725151062,0.9479768872261047,0.865506649017334,0.9455828070640564,0.9403297305107117,0.9850488901138306,0.997399628162384,0.9954006671905518,1254.7967529296875,804.6244506835938,1120.9403076171875,0.0010662078857421875,0.0011352300643920898,0.00271451473236084
12.987730026245117,7.512833595275879,13.418949127197266,2.4541356563568115,1.4140846729278564,1.7634830474853516,0.9605852961540222,0.9775949716567993,0.9711021184921265,0.942459225654602,0.9184589982032776,0.9261583089828491,0.9950774312019348,0.998133659362793,0.9968806505203247,922.58544921875,701.6844482421875,937.7762451171875,0.0011164546012878418,0.0012333393096923828,0.0022179484367370605
30.88425636291504,6.981972694396973,10.769123077392578,4.267301082611084,1.6436402797698975,1.8083547353744507,0.8406075835227966,0.9691298604011536,0.9713476896286011,0.862400472164154,0.9254016280174255,0.9234430193901062,0.9825702905654907,0.9972591996192932,0.9965339303016663,1422.684326171875,676.4396362304688,840.0983276367188,0.0009276270866394043,0.0014992356300354004,0.0027196407318115234
15.233434677124023,6.497248649597168,8.095836639404297,2.7684707641601562,1.392147421836853,1.5017390251159668,0.9513190388679504,0.977051854133606,0.9742081761360168,0.9322100281715393,0.9166319966316223,0.9388315081596375,0.9948686361312866,0.9976822137832642,0.9960381984710693,999.1688232421875,652.536376953125,728.4014892578125,0.0014548897743225098,0.0014652013778686523,0.002875208854675293
16.5533447265625,6.02921199798584,10.031192779541016,3.0039796829223633,1.3663181066513062,1.5521591901779175,0.9255537986755371,0.9764781594276428,0.9771780967712402,0.8936260938644409,0.9527636170387268,0.9552469253540039,0.9941515326499939,0.9978987574577332,0.9965671300888062,1041.5565185546875,628.593994140625,810.8046875,0.0008082389831542969,0.0012541413307189941,0.0024466514587402344
15.91191291809082,10.419398307800293,19.05776596069336,2.680154800415039,2.008845806121826,2.396021842956543,0.9427630305290222,0.968106210231781,0.960422158241272,0.960608720779419,0.9660975337028503,0.9682422280311584,0.9970989227294922,0.9987726211547852,0.9978058934211731,1021.1773071289062,826.3447875976562,1117.5731201171875,0.0006073713302612305,0.0005925893783569336,0.001347959041595459
35.824623107910156,23.86846351623535,38.646949768066406,4.393865585327148,3.34926176071167,4.196522235870361,0.8471133708953857,0.9381991028785706,0.921129047870636,0.8704006671905518,0.9373806715011597,0.9287416338920593,0.9852070212364197,0.9963924884796143,0.9946470856666565,1532.2540283203125,1250.697265625,1591.466796875,0.0013372302055358887,0.0009572505950927734,0.0020309090614318848
24.98229217529297,13.540785789489746,23.569067001342773,3.5633699893951416,2.365212917327881,2.959294319152832,0.9054633378982544,0.9537039995193481,0.9443515539169312,0.8918187022209167,0.947168231010437,0.9474133253097534,0.9929941296577454,0.9975072145462036,0.9956873655319214,1279.546630859375,942.0238647460938,1242.828369140625,0.0010295510292053223,0.0010154247283935547,0.002401411533355713
27.03045654296875,9.018796920776367,12.339888572692871,4.050265312194824,2.038454532623291,2.2059273719787598,0.8204847574234009,0.96811842918396,0.9687356352806091,0.8761757612228394,0.9616431593894958,0.9713077545166016,0.9849133491516113,0.9985696077346802,0.9978269934654236,1330.965087890625,768.8015747070312,899.2813720703125,0.0005857944488525391,0.0005527734756469727,0.0010957717895507812
20.889484405517578,16.225208282470703,28.177040100097656,3.2276039123535156,2.540132999420166,3.149498224258423,0.9039431214332581,0.958605945110321,0.9465463757514954,0.9181720018386841,0.9385856986045837,0.9626094102859497,0.9936766028404236,0.9983118176460266,0.9970048069953918,1170.04833984375,1031.1815185546875,1358.9005126953125,0.0008854269981384277,0.0008339881896972656,0.0016252398490905762
10.623626708984375,6.8046956062316895,9.777958869934082,2.189985990524292,1.3813343048095703,1.6156636476516724,0.960807204246521,0.9785296320915222,0.9753243327140808,0.8908222317695618,0.959037721157074,0.951414942741394,0.9961082339286804,0.9984377026557922,0.9979914426803589,834.4039916992188,667.7967529296875,800.5050659179688,0.001277148723602295,0.0010333061218261719,0.0014320015907287598
7.996271133422852,4.6718950271606445,6.112339496612549,2.0480093955993652,1.2335610389709473,1.3084609508514404,0.9738669991493225,0.9861066937446594,0.9840084314346313,0.9708980321884155,0.9812442064285278,0.9608977437019348,0.9986331462860107,0.9993759989738464,0.9991185665130615,723.9085693359375,553.3328857421875,632.9125366210938,0.0004981160163879395,0.0004106760025024414,0.0006591677665710449
16.678014755249023,10.934480667114258,13.863885879516602,3.046772003173828,1.965266466140747,2.127405881881714,0.9173302054405212,0.9713590741157532,0.9693530797958374,0.9094889163970947,0.9324356317520142,0.9507137537002563,0.9921483993530273,0.9979147911071777,0.9972071051597595,1045.4713134765625,846.5235595703125,953.196533203125,0.0007992982864379883,0.0009896159172058105,0.0015663504600524902
11.415040969848633,13.401510238647461,16.35413360595703,2.3957407474517822,2.405764102935791,2.720712900161743,0.9488035440444946,0.9749801158905029,0.9690914750099182,0.8923698663711548,0.9611687064170837,0.9147581458091736,0.9947742223739624,0.9975675344467163,0.9961451292037964,864.9254760742188,937.1666870117188,1035.270263671875,0.0010156631469726562,0.000750422477722168,0.0013916492462158203
22.719257354736328,14.190561294555664,25.284610748291016,3.1244843006134033,2.4611287117004395,3.057305335998535,0.9393500685691833,0.9619431495666504,0.9532283544540405,0.9173139929771423,0.9457714557647705,0.9543269276618958,0.9955349564552307,0.9980402588844299,0.9963623881340027,1220.2169189453125,964.3612670898438,1287.265380859375,0.0010748505592346191,0.0007804632186889648,0.0017616748809814453
23.158061981201172,14.654982566833496,21.01584243774414,3.3813843727111816,2.521045684814453,2.973705291748047,0.9330442547798157,0.9558210372924805,0.9447472095489502,0.9327507615089417,0.9352842569351196,0.9279352426528931,0.994326651096344,0.9957648515701294,0.993743360042572,1231.9443359375,980.0147705078125,1173.581787109375,0.0009039044380187988,0.0012230277061462402,0.002545475959777832
22.04143714904785,12.910648345947266,19.3551082611084,3.3714795112609863,2.1328887939453125,2.5092594623565674,0.9108249545097351,0.9629774689674377,0.9545022249221802,0.8624842166900635,0.9351104497909546,0.9252384901046753,0.9931336641311646,0.9977267980575562,0.9967144727706909,1201.876708984375,919.8436279296875,1126.2576904296875,0.001018524169921875,0.0010827183723449707,0.0021017789840698242
14.968188285827637,7.474871635437012,11.570058822631836,2.723203420639038,1.4545135498046875,1.7109767198562622,0.938452422618866,0.9797766208648682,0.9758809804916382,0.9182909727096558,0.9303697943687439,0.9509157538414001,0.995658278465271,0.9979944229125977,0.9967778325080872,990.4318237304688,699.909423828125,870.7786254882812,0.0007805228233337402,0.0012418627738952637,0.0022713541984558105
