model,MSE chan 0,MSE chan 1,MSE chan 2,MAE chan 0,MAE chan 1,MAE chan 2,SSIM chan 0,SSIM chan 1,SSIM chan 2,IOUs chan 0,IOUs chan 1,IOUs chan 2,PCC chan 0,PCC chan 1,PCC chan 2,Euclidean chan 0,Euclidean chan 1,Euclidean chan 2,Cosine chan 0,Cosine chan 1,Cosine chan 2,Cell Area
auto_123,15.664186961253845,6.609283129925715,16.970084970218615,0.9374456469322702,0.49470692307645897,1.0270245708466037,0.06567733735687138,0.015853001800197067,0.01593607605982595,0.03909942209427794,0.018120120757968237,0.01898981189714002,0.015033346670572736,0.001200908776495035,0.001643080685251511,281.1399250487548,210.0510756765376,295.2319144326286,0.0027043119435380073,0.000281331306607642,0.0003890101318591593,13793.04373694166
auto_124,13.075967669765703,6.768921410230026,13.03575691073106,0.8403507563238168,0.5104633132239762,0.7665960897858262,0.05587446731604685,0.014762624185490987,0.018914611938453757,0.036412973618330714,0.01656167426101117,0.021994344693528775,0.012335688253207275,0.0012033851217244241,0.0019128204696552418,260.5886434746237,200.0895733582836,268.10905730633044,0.0046771807834429645,0.0002875527147016217,0.0006093285247135926,13793.04373694166
auto_234,19.08544703123236,19.026013968205813,41.05823150665957,0.8769131868524844,1.0622222462092328,1.1002470728834852,0.02517092047905259,0.008597366918207682,0.016601287792777922,0.026012201052363716,0.02031718351935591,0.032278435399470076,0.002519093041573106,0.0012664663034803617,0.0038525404374002274,338.6952117890828,223.98726543608794,361.9558730507847,0.0006822577900957525,0.0003570934142220972,0.0016435961070302245,13793.04373694166
ldm_45,2072.1971017025326,196.10642524179008,118.97440508592123,17.062739932286846,3.213823909440603,2.556210928078764,0.09420713194570114,0.05464220272449561,0.03256332420084777,0.155715437111349,0.061255190638027694,0.04537153607920551,0.06568610694955825,0.030647725112447018,0.008711036595568628,3173.2746748584054,1057.6986698323253,736.6091491841457,0.01973416378684136,0.007430188999991496,0.002529784924036493,13793.04373694166
ldm_35,1141.7337910297385,145.54930956590306,89.42449606011023,10.972129032120142,2.5981827510691775,1.9983634214782466,0.07289649788336915,0.05329183785178393,0.03187373112505021,0.13505924109390177,0.05687338037153402,0.049798052369489414,0.051986612017063595,0.02670769894295011,0.008265527858446121,2093.9536095844646,952.4751445322124,650.8204482449872,0.01264404194019359,0.005771131923241555,0.0024772169458796636,13793.04373694166
ldm_15,330.67741816909586,315.04731360287514,397.27320388680823,4.4114085227857505,4.208821530988773,4.600021298680977,0.0556734880314934,0.04403860990706769,0.05058765868959823,0.08784235785849479,0.07266906977146669,0.08830414820811132,0.036839387590881414,0.018043671482722505,0.02440599867356116,1219.5450479757571,1073.8194187255372,1216.8097440251927,0.009787324930300673,0.006384718934601975,0.010764017704117612,13793.04373694166
